state,city,bars__name,bars__image_url,bars__url,bars__rating,bars__location__address1,bars__location__address2,bars__location__address3,bars__location__city,bars__location__zip_code,bars__location__country,bars__location__state,bars__location__display_address__001,bars__location__display_address__002,bars__location__display_address__003,bars__location__display_address__004,bars__review_count
Kansas,Wichita,Dempsey's Burger Pub,https://s3-media1.fl.yelpcdn.com/bphoto/G1m9Jd2g55YXr4G3irW--w/o.jpg,https://www.yelp.com/biz/dempseys-burger-pub-wichita?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3700 E Douglas Ave,Ste 78,,Wichita,67208,US,KS,3700 E Douglas Ave,Ste 78,"Wichita, KS 67208",,227
Kansas,Wichita,The Monarch,https://s3-media3.fl.yelpcdn.com/bphoto/JxBBAAZXcW-wPYUyi3EIcg/o.jpg,https://www.yelp.com/biz/the-monarch-wichita?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,579 W Douglas Ave,,,Wichita,67213,US,KS,579 W Douglas Ave,"Wichita, KS 67213",,,152
Kansas,Wichita,Firebirds Wood Fired Grill,https://s3-media4.fl.yelpcdn.com/bphoto/oKmPKGkn97LtKnH38ccruQ/o.jpg,https://www.yelp.com/biz/firebirds-wood-fired-grill-wichita?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,10096 E 13th St N,,,Wichita,67206,US,KS,10096 E 13th St N,"Wichita, KS 67206",,,144
Kansas,Wichita,Wine Dive,https://s3-media3.fl.yelpcdn.com/bphoto/rolSb8Z0Y0nh_Y9gHL7X5w/o.jpg,https://www.yelp.com/biz/wine-dive-wichita?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,4714 E Douglas Ave,,,Wichita,67208,US,KS,4714 E Douglas Ave,"Wichita, KS 67208",,,143
Kansas,Wichita,District Taqueria,https://s3-media1.fl.yelpcdn.com/bphoto/aEOU7So4E61Tw7MEmkdH5A/o.jpg,https://www.yelp.com/biz/district-taqueria-wichita?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,917 E Douglas,,,Wichita,67202,US,KS,917 E Douglas,"Wichita, KS 67202",,,142
California,Bakersfield,Eureka!,https://s3-media2.fl.yelpcdn.com/bphoto/jxGcoK_frQ3aN7z_K5c9Pw/o.jpg,https://www.yelp.com/biz/eureka-bakersfield-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,10520 W Stockdale Hwy,,,Bakersfield,93311,US,CA,10520 W Stockdale Hwy,"Bakersfield, CA 93311",,,655
California,Bakersfield,Firestone Grill,https://s3-media1.fl.yelpcdn.com/bphoto/tdbztuYhis44C1DbDF6OUQ/o.jpg,https://www.yelp.com/biz/firestone-grill-bakersfield?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3501 California Ave,,,Bakersfield,93309,US,CA,3501 California Ave,"Bakersfield, CA 93309",,,565
California,Bakersfield,Muertos Kitchen & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/xIDjeTquAHBQcEWJiZmPeA/o.jpg,https://www.yelp.com/biz/muertos-kitchen-and-lounge-bakersfield-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1514 Wall St,,,Bakersfield,93301,US,CA,1514 Wall St,"Bakersfield, CA 93301",,,508
California,Bakersfield,Bakersfield Pizza Co. & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/JcpUURbWeeEEo1v4dCAMaA/o.jpg,https://www.yelp.com/biz/bakersfield-pizza-co-and-bar-bakersfield?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,4105 Ming Ave,,,Bakersfield,93309,US,CA,4105 Ming Ave,"Bakersfield, CA 93309",,,495
California,Bakersfield,Studio Movie Grill - Bakersfield,https://s3-media4.fl.yelpcdn.com/bphoto/qI-zqRWftcw0ukxJM6o1bw/o.jpg,https://www.yelp.com/biz/studio-movie-grill-bakersfield-bakersfield?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,2733 Calloway Dr,null,,Bakersfield,93312,US,CA,2733 Calloway Dr,"Bakersfield, CA 93312",,,399
Ohio,Cleveland,Townhall,https://s3-media4.fl.yelpcdn.com/bphoto/ycqFgvshA5G-Z1A_Asyp_w/o.jpg,https://www.yelp.com/biz/townhall-cleveland-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1909 W 25th St,,,Cleveland,44113,US,OH,1909 W 25th St,"Cleveland, OH 44113",,,1123
Ohio,Cleveland,Lola,https://s3-media3.fl.yelpcdn.com/bphoto/xP1QFeC-Llz3kofnVAurCw/o.jpg,https://www.yelp.com/biz/lola-cleveland?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2058 E 4th St,,,Cleveland,44115,US,OH,2058 E 4th St,"Cleveland, OH 44115",,,1007
Ohio,Cleveland,Mabel's BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/RGxYiAr6oGl4FPVkD7W5GA/o.jpg,https://www.yelp.com/biz/mabels-bbq-cleveland?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2050 E 4th St,,,Cleveland,44115,US,OH,2050 E 4th St,"Cleveland, OH 44115",,,786
Ohio,Cleveland,Happy Dog,https://s3-media3.fl.yelpcdn.com/bphoto/UY0DRndVyDANgkKHOT7bqw/o.jpg,https://www.yelp.com/biz/happy-dog-cleveland?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,5801 Detroit Ave,,,Cleveland,44102,US,OH,5801 Detroit Ave,"Cleveland, OH 44102",,,616
Ohio,Cleveland,Barroco,https://s3-media1.fl.yelpcdn.com/bphoto/UzsruKAcX5BUWOaRgvG6LQ/o.jpg,https://www.yelp.com/biz/barroco-lakewood?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,12906 Madison Ave,,,Lakewood,44107,US,OH,12906 Madison Ave,"Lakewood, OH 44107",,,554
Colorado,Aurora,Linger,https://s3-media2.fl.yelpcdn.com/bphoto/_5mQyB29yVKHu-uNp8P2Qw/o.jpg,https://www.yelp.com/biz/linger-denver-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2030 W 30th Ave,,,Denver,80211,US,CO,2030 W 30th Ave,"Denver, CO 80211",,,2882
Colorado,Aurora,Steuben's Uptown,https://s3-media2.fl.yelpcdn.com/bphoto/iPEj2KIB41JR844HgsWXyQ/o.jpg,https://www.yelp.com/biz/steubens-uptown-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,523 E 17th Ave,null,,Denver,80203,US,CO,523 E 17th Ave,"Denver, CO 80203",,,2447
Colorado,Aurora,Cherry Cricket,https://s3-media4.fl.yelpcdn.com/bphoto/Exy1ooWg6fK49nLeRlJimw/o.jpg,https://www.yelp.com/biz/cherry-cricket-denver-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2641 E 2nd Ave,,,Denver,80206,US,CO,2641 E 2nd Ave,"Denver, CO 80206",,,2258
Colorado,Aurora,Euclid Hall Bar & Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/kfAQA5lzsWvQFnz7IkItuQ/o.jpg,https://www.yelp.com/biz/euclid-hall-bar-and-kitchen-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1317 14th St,,,Denver,80202,US,CO,1317 14th St,"Denver, CO 80202",,,1990
Colorado,Aurora,Rioja,https://s3-media1.fl.yelpcdn.com/bphoto/10nJgzsK4Fb_EeoiCGV7nQ/o.jpg,https://www.yelp.com/biz/rioja-denver?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1431 Larimer St,,,Denver,80202,US,CO,1431 Larimer St,"Denver, CO 80202",,,1984
California,Anaheim,Slater's 50/50 - Anaheim Hills,https://s3-media2.fl.yelpcdn.com/bphoto/63AaUC2VZ3I7P-MuZtD_sw/o.jpg,https://www.yelp.com/biz/slaters-50-50-anaheim-hills-anaheim-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,6362 E Santa Ana Canyon Rd,,,Anaheim,92807,US,CA,6362 E Santa Ana Canyon Rd,"Anaheim, CA 92807",,,3612
California,Anaheim,Habana,https://s3-media3.fl.yelpcdn.com/bphoto/D4w_5GkYajhaEVYW0bDJfA/o.jpg,https://www.yelp.com/biz/habana-costa-mesa?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2930 Bristol St,Ste A110,,Costa Mesa,92626,US,CA,2930 Bristol St,Ste A110,"Costa Mesa, CA 92626",,3469
California,Anaheim,Slater's 50/50 - Huntington Beach,https://s3-media1.fl.yelpcdn.com/bphoto/oVNl2sRlPFR33WA6zrPvBQ/o.jpg,https://www.yelp.com/biz/slaters-50-50-huntington-beach-huntington-beach?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,17071 Beach Blvd,null,,Huntington Beach,92647,US,CA,17071 Beach Blvd,"Huntington Beach, CA 92647",,,3195
California,Anaheim,Playground,https://s3-media4.fl.yelpcdn.com/bphoto/ik-WtpZ3Ia-JEd4RNBl1Cg/o.jpg,https://www.yelp.com/biz/playground-santa-ana-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,220 E 4th St,Ste 102,,Santa Ana,92701,US,CA,220 E 4th St,Ste 102,"Santa Ana, CA 92701",,2876
California,Anaheim,Bosscat Kitchen and Libations,https://s3-media2.fl.yelpcdn.com/bphoto/aanVUnWu9pXoxVVHANZsFA/o.jpg,https://www.yelp.com/biz/bosscat-kitchen-and-libations-newport-beach-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,4647 MacArthur Blvd,null,,Newport Beach,92660,US,CA,4647 MacArthur Blvd,"Newport Beach, CA 92660",,,2813
Hawaii,Honolulu,Duke's Waikiki,https://s3-media3.fl.yelpcdn.com/bphoto/gSKZELvdu7rxfQNVzC4l_g/o.jpg,https://www.yelp.com/biz/dukes-waikiki-honolulu-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2335 Kalakaua Ave,Ste 116,,Honolulu,96815,US,HI,2335 Kalakaua Ave,Ste 116,"Honolulu, HI 96815",,5015
Hawaii,Honolulu,Tikis Grill & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/edYD8HqJCwI3MVUWjrPhfQ/o.jpg,https://www.yelp.com/biz/tikis-grill-and-bar-honolulu?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2570 Kalakaua Ave,,,Honolulu,96815,US,HI,2570 Kalakaua Ave,"Honolulu, HI 96815",,,3239
Hawaii,Honolulu,Shokudo Japanese Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/wUH5ccHywUxjgRekxGFSww/o.jpg,https://www.yelp.com/biz/shokudo-japanese-restaurant-and-bar-honolulu?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1585 Kapiolani Blvd,Ste 100,,Honolulu,96814,US,HI,1585 Kapiolani Blvd,Ste 100,"Honolulu, HI 96814",,2049
Hawaii,Honolulu,Yard House,https://s3-media2.fl.yelpcdn.com/bphoto/YUmVwb5y4e4GeWEkx1pUsQ/o.jpg,https://www.yelp.com/biz/yard-house-waikiki?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,226 Lewers St,,,Waikiki,96815,US,HI,226 Lewers St,"Waikiki, HI 96815",,,1997
Hawaii,Honolulu,Daniel K Inouye International Airport - HNL,https://s3-media3.fl.yelpcdn.com/bphoto/1XW_RxrEW95nIDN4UUNCZQ/o.jpg,https://www.yelp.com/biz/daniel-k-inouye-international-airport-hnl-honolulu-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,300 Rodgers Blvd,null,,Honolulu,96819,US,HI,300 Rodgers Blvd,"Honolulu, HI 96819",,,1961
California,Santa Ana,Habana,https://s3-media3.fl.yelpcdn.com/bphoto/D4w_5GkYajhaEVYW0bDJfA/o.jpg,https://www.yelp.com/biz/habana-costa-mesa?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2930 Bristol St,Ste A110,,Costa Mesa,92626,US,CA,2930 Bristol St,Ste A110,"Costa Mesa, CA 92626",,3469
California,Santa Ana,Playground,https://s3-media4.fl.yelpcdn.com/bphoto/ik-WtpZ3Ia-JEd4RNBl1Cg/o.jpg,https://www.yelp.com/biz/playground-santa-ana-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,220 E 4th St,Ste 102,,Santa Ana,92701,US,CA,220 E 4th St,Ste 102,"Santa Ana, CA 92701",,2876
California,Santa Ana,Bosscat Kitchen and Libations,https://s3-media2.fl.yelpcdn.com/bphoto/aanVUnWu9pXoxVVHANZsFA/o.jpg,https://www.yelp.com/biz/bosscat-kitchen-and-libations-newport-beach-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,4647 MacArthur Blvd,null,,Newport Beach,92660,US,CA,4647 MacArthur Blvd,"Newport Beach, CA 92660",,,2813
California,Santa Ana,Haven Gastropub,https://s3-media2.fl.yelpcdn.com/bphoto/aVjMpVLcCGxqzHUEfmbmbw/o.jpg,https://www.yelp.com/biz/haven-gastropub-orange?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,190 S Glassell St,,,Orange,92866,US,CA,190 S Glassell St,"Orange, CA 92866",,,2585
California,Santa Ana,Seasons 52,https://s3-media2.fl.yelpcdn.com/bphoto/4qag_uUxNnnTVnz-KF5d8g/o.jpg,https://www.yelp.com/biz/seasons-52-costa-mesa?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3333 Bristol St,Ste 2802,,Costa Mesa,92626,US,CA,3333 Bristol St,Ste 2802,"Costa Mesa, CA 92626",,2385
California,Riverside,Slater's 50/50 - Anaheim Hills,https://s3-media2.fl.yelpcdn.com/bphoto/63AaUC2VZ3I7P-MuZtD_sw/o.jpg,https://www.yelp.com/biz/slaters-50-50-anaheim-hills-anaheim-4?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,6362 E Santa Ana Canyon Rd,,,Anaheim,92807,US,CA,6362 E Santa Ana Canyon Rd,"Anaheim, CA 92807",,,3612
California,Riverside,The Salted Pig,https://s3-media4.fl.yelpcdn.com/bphoto/f1Rh0azEiPP5QBlRTI8qUA/o.jpg,https://www.yelp.com/biz/the-salted-pig-riverside?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3700 12th St,,,Riverside,92501,US,CA,3700 12th St,"Riverside, CA 92501",,,2596
California,Riverside,Slater's 50/50 - Rancho Cucamonga,https://s3-media3.fl.yelpcdn.com/bphoto/0clA8B9GSjsLQUdlR_m18w/o.jpg,https://www.yelp.com/biz/slaters-50-50-rancho-cucamonga-rancho-cucamonga?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,8009 Day Creek Blvd,,,Rancho Cucamonga,91739,US,CA,8009 Day Creek Blvd,"Rancho Cucamonga, CA 91739",,,2482
California,Riverside,Eureka!,https://s3-media1.fl.yelpcdn.com/bphoto/7Ko4-u8MJ113J4lG4fj0MA/o.jpg,https://www.yelp.com/biz/eureka-claremont-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,580 W 1st St,,,Claremont,91711,US,CA,580 W 1st St,"Claremont, CA 91711",,,2247
California,Riverside,Javier's - Irvine,https://s3-media4.fl.yelpcdn.com/bphoto/CoB1QgqgbDknh6Kn6P0lkA/o.jpg,https://www.yelp.com/biz/javiers-irvine-irvine?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,536 Spectrum Center Dr,,,Irvine,92618,US,CA,536 Spectrum Center Dr,"Irvine, CA 92618",,,2143
Texas,Corpus Christi,Water Street Oyster Bar,https://s3-media2.fl.yelpcdn.com/bphoto/P-sBwni3M-SVNpLG1WJFQw/o.jpg,https://www.yelp.com/biz/water-street-oyster-bar-corpus-christi?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,309 N Water St,,,Corpus Christi,78401,US,TX,309 N Water St,"Corpus Christi, TX 78401",,,470
Texas,Corpus Christi,Virginia's On The Bay,https://s3-media4.fl.yelpcdn.com/bphoto/37dp_iQKf79mKuLlw7c_wg/o.jpg,https://www.yelp.com/biz/virginias-on-the-bay-port-aransas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,815 Trout St,,,Port Aransas,78373,US,TX,815 Trout St,"Port Aransas, TX 78373",,,462
Texas,Corpus Christi,Harrison's Landing,https://s3-media2.fl.yelpcdn.com/bphoto/qqQ_QW9fHNz2jckMJn-y6g/o.jpg,https://www.yelp.com/biz/harrisons-landing-corpus-christi-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,108 Peoples St T-Head,,,Corpus Christi,78401,US,TX,108 Peoples St T-Head,"Corpus Christi, TX 78401",,,346
Texas,Corpus Christi,Executive Surf Club,https://s3-media4.fl.yelpcdn.com/bphoto/VbfLcOxX1dHWGDc6V-K5Rw/o.jpg,https://www.yelp.com/biz/executive-surf-club-corpus-christi?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,306 N Chaparral,,,Corpus Christi,78401,US,TX,306 N Chaparral,"Corpus Christi, TX 78401",,,326
Texas,Corpus Christi,Fins Grill & Icehouse,https://s3-media2.fl.yelpcdn.com/bphoto/nS70hjwmk_wmu-MRDCEztw/o.jpg,https://www.yelp.com/biz/fins-grill-and-icehouse-port-aransas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,440 W Cotter Ave,,,Port Aransas,78373,US,TX,440 W Cotter Ave,"Port Aransas, TX 78373",,,288
Kentucky,Lexington-Fayette,HopCat,https://s3-media2.fl.yelpcdn.com/bphoto/gVvXmTllPjxWooSy2TcfvA/o.jpg,https://www.yelp.com/biz/hopcat-lexington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,410 W Short St,,,Lexington,40507,US,KY,410 W Short St,"Lexington, KY 40507",,,363
Kentucky,Lexington-Fayette,Pies & Pints,https://s3-media1.fl.yelpcdn.com/bphoto/4rTd7AbVYO5I0QQoupbqjA/o.jpg,https://www.yelp.com/biz/pies-and-pints-lexington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,401 W Main St,,,Lexington,40507,US,KY,401 W Main St,"Lexington, KY 40507",,,347
Kentucky,Lexington-Fayette,Woodford Reserve Distillery,https://s3-media4.fl.yelpcdn.com/bphoto/W9-POyav23wUPgPbDY5skw/o.jpg,https://www.yelp.com/biz/woodford-reserve-distillery-versailles?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,7855 Mccracken Pike,,,Versailles,40383,US,KY,7855 Mccracken Pike,"Versailles, KY 40383",,,331
Kentucky,Lexington-Fayette,Tony's of Lexington,https://s3-media1.fl.yelpcdn.com/bphoto/oQxCbePoKt0RoX4otUuCgw/o.jpg,https://www.yelp.com/biz/tonys-of-lexington-lexington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,401 W Main St,,,Lexington,40507,US,KY,401 W Main St,"Lexington, KY 40507",,,261
Kentucky,Lexington-Fayette,Bru Burger Bar - Lexington,https://s3-media4.fl.yelpcdn.com/bphoto/CrQVZbsp899l3PE3ff8Tvg/o.jpg,https://www.yelp.com/biz/bru-burger-bar-lexington-lexington?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3010 Lakecrest Cir,,,Lexington,40513,US,KY,3010 Lakecrest Cir,"Lexington, KY 40513",,,256
California,Stockton,Pietro's Italian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/sacFCs_F_DizzsdHu3hIXw/o.jpg,https://www.yelp.com/biz/pietros-italian-restaurant-lodi?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,317 E Kettleman Ln,,,Lodi,95240,US,CA,317 E Kettleman Ln,"Lodi, CA 95240",,,531
California,Stockton,Billie Hills Hillbillie Bar-B-Q,https://s3-media2.fl.yelpcdn.com/bphoto/C_eFCMQUg3tcSjzh-ZHP5g/o.jpg,https://www.yelp.com/biz/billie-hills-hillbillie-bar-b-q-manteca?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,106 Pierce Ave,null,,Manteca,95336,US,CA,106 Pierce Ave,"Manteca, CA 95336",,,509
California,Stockton,Pete's Restaurant & BrewHouse,https://s3-media3.fl.yelpcdn.com/bphoto/oF4TD_B1TmtgD_Ju5zmL-A/o.jpg,https://www.yelp.com/biz/petes-restaurant-and-brewhouse-manteca-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,881 Lifestyle St,,,Manteca,95337,US,CA,881 Lifestyle St,"Manteca, CA 95337",,,469
California,Stockton,Redwood Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/8SpyjDsnOGNum0qK6taxNA/o.jpg,https://www.yelp.com/biz/redwood-cafe-modesto?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,4342 Dale Rd,,,Modesto,95356,US,CA,4342 Dale Rd,"Modesto, CA 95356",,,438
California,Stockton,El Jardin Mexican Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/iBjOvYI9tUnlyS1J68H5Gg/o.jpg,https://www.yelp.com/biz/el-jardin-mexican-restaurant-manteca-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1119 S Main St,,,Manteca,95337,US,CA,1119 S Main St,"Manteca, CA 95337",,,422
